Date,GDP Percent,AEI Index,House Equity Withdrawal Changes,Durable Goods Total,Household Savings Ratio Percent,Bank Rate Value,Claimant Count Rate,RPI Percent,House Price Index
2011-09,0.16666666666666666,141.8,-8950.0,24123.333333333332,9.299999999999999,0.4157303370786517,4.8,5.6,88.92
2011-10,0.1,141.6,-9475.333333333334,24164.0,9.2,0.41292134831460675,4.7,5.4,87.94
2011-11,0.3,141.9,-10000.666666666666,24143.333333333332,9.566666666666666,0.4101123595505618,4.7,5.2,87.99
2011-12,0.5,145.0,-10526.0,24122.666666666668,9.933333333333334,0.40730337078651685,4.7,4.8,87.61
2012-01,0.7,146.3,-9761.666666666666,24102.0,10.3,0.4044943820224719,4.9,3.9,87.02
2012-02,0.4333333333333333,153.0,-8997.333333333334,24205.0,10.066666666666666,0.401685393258427,5.0,3.7,86.78
2012-03,0.16666666666666663,161.4,-8233.0,24308.0,9.833333333333334,0.398876404494382,5.0,3.6,87.04
2012-04,-0.1,145.5,-8444.0,24411.0,9.6,0.3960674157303371,4.8,3.5,88.04
2012-05,0.33333333333333337,144.8,-8655.0,24381.0,9.366666666666667,0.39325842696629215,4.7,3.1,88.32
2012-06,0.7666666666666667,148.4,-8866.0,24351.0,9.133333333333333,0.3904494382022472,4.6,2.8,89.19
2012-07,1.2,145.6,-8550.666666666666,24321.0,8.9,0.38764044943820225,4.7,3.2,89.53
2012-08,0.7333333333333334,144.5,-8235.333333333334,24520.666666666668,8.233333333333334,0.3848314606741573,4.7,2.9,89.63
2012-09,0.2666666666666667,144.2,-7920.0,24720.333333333332,7.566666666666667,0.38202247191011235,4.6,2.6,89.32
2012-10,-0.2,143.3,-8399.333333333334,24920.0,6.9,0.3792134831460674,4.6,3.2,88.68
2012-11,0.0333333333333333,143.7,-8878.666666666666,24863.666666666668,6.9,0.3764044943820225,4.6,3.0,88.76
2012-12,0.2666666666666666,146.8,-9358.0,24807.333333333332,6.9,0.3735955056179775,4.5,3.1,88.55
2013-01,0.5,147.8,-9940.333333333334,24751.0,6.9,0.3707865168539326,4.5,3.3,87.96
2013-02,0.5666666666666667,153.9,-10522.666666666666,25168.666666666668,7.233333333333333,0.36797752808988765,4.6,3.2,87.95
2013-03,0.6333333333333333,160.3,-11105.0,25586.333333333332,7.566666666666667,0.3651685393258427,4.5,3.3,88.47
2013-04,0.7,151.8,-10670.666666666666,26004.0,7.9,0.36235955056179775,4.4,2.9,89.34
2013-05,0.7333333333333333,147.6,-10236.333333333334,26304.333333333332,8.0,0.3595505617977528,4.3,3.1,89.81
2013-06,0.7666666666666667,149.9,-9802.0,26604.666666666668,8.1,0.3567415730337079,4.1,3.3,90.55
2013-07,0.8,146.8,-9164.333333333334,26905.0,8.2,0.3539325842696629,4.1,3.1,91.57
2013-08,0.7000000000000001,145.4,-8526.666666666666,26920.0,8.633333333333333,0.351123595505618,4.0,3.3,92.3
2013-09,0.6,145.4,-7889.0,26935.0,9.066666666666666,0.34831460674157305,3.8,3.2,92.36
2013-10,0.5,144.8,-8216.0,26950.0,9.5,0.3455056179775281,3.6,2.6,91.98
2013-11,0.6333333333333333,144.4,-8543.0,27066.666666666668,9.566666666666666,0.34269662921348315,3.5,2.6,92.49
2013-12,0.7666666666666666,149.2,-8870.0,27183.333333333332,9.633333333333333,0.3398876404494382,3.5,2.7,93.34
2014-01,0.9,150.0,-8904.666666666666,27300.0,9.7,0.33707865168539325,3.5,2.8,93.45
2014-02,0.8666666666666667,157.4,-8939.333333333334,27482.0,9.366666666666665,0.3342696629213483,3.5,2.7,93.84
2014-03,0.8333333333333334,163.1,-8974.0,27664.0,9.033333333333333,0.3314606741573034,3.4,2.5,94.16
2014-04,0.8,149.7,-8696.666666666666,27846.0,8.7,0.3286516853932584,3.2,2.5,96.26
2014-05,0.7666666666666667,148.4,-8419.333333333334,27954.333333333332,8.533333333333333,0.3258426966292135,3.1,2.4,97.28
2014-06,0.7333333333333333,150.5,-8142.0,28062.666666666668,8.366666666666665,0.32303370786516855,2.9,2.6,98.12
2014-07,0.7,147.5,-8244.333333333334,28171.0,8.2,0.3202247191011236,2.8,2.5,99.5
2014-08,0.6666666666666666,146.4,-8346.666666666666,28468.333333333332,8.333333333333332,0.31741573033707865,2.7,2.4,100.66
2014-09,0.6333333333333333,147.4,-8449.0,28765.666666666668,8.466666666666667,0.3146067415730337,2.6,2.3,100.77
2014-10,0.6,147.5,-8857.0,29063.0,8.6,0.3117977528089888,2.5,2.3,100.62
2014-11,0.6,146.9,-9265.0,28963.0,9.1,0.3089887640449438,2.4,2.0,100.29
2014-12,0.6,153.0,-9673.0,28863.0,9.6,0.3061797752808989,2.4,1.6,100.53
2015-01,0.6,151.9,-9697.333333333334,28763.0,10.1,0.30337078651685395,2.5,1.1,100.0
2015-02,0.6333333333333333,158.1,-9721.666666666666,29113.0,10.133333333333333,0.300561797752809,2.5,1.0,100.09
2015-03,0.6666666666666666,170.1,-9746.0,29463.0,10.166666666666666,0.29775280898876405,2.4,0.9,100.46
2015-04,0.7,153.8,-9212.333333333334,29813.0,10.2,0.2949438202247191,2.4,0.9,101.34
2015-05,0.6333333333333333,152.4,-8678.666666666666,30073.666666666668,10.166666666666666,0.29213483146067415,2.3,1.0,102.44
2015-06,0.5666666666666667,153.5,-8145.0,30334.333333333332,10.133333333333333,0.2893258426966292,2.2,1.0,103.22
2015-07,0.5,152.8,-6707.0,30595.0,10.1,0.2865168539325843,2.2,1.0,104.97
2015-08,0.5666666666666667,151.1,-5269.0,30626.333333333332,10.066666666666666,0.2837078651685393,2.2,1.1,105.93
2015-09,0.6333333333333333,150.4,-3831.0,30657.666666666668,10.033333333333333,0.2808988764044944,2.2,0.8,106.15
2015-10,0.7,150.3,-4186.333333333333,30689.0,10.0,0.27808988764044945,2.1,0.7,106.29
2015-11,0.6,150.0,-4541.666666666667,31092.0,9.733333333333333,0.2752808988764045,2.1,1.1,107.11
2015-12,0.5,155.8,-4897.0,31495.0,9.466666666666667,0.27247191011235955,2.1,1.2,107.48
2016-01,0.4,156.1,-4117.666666666667,31898.0,9.2,0.2696629213483146,2.1,1.3,107.76
2016-02,0.4666666666666667,159.9,-3338.333333333333,31825.0,8.733333333333333,0.2668539325842697,2.2,1.3,107.81
2016-03,0.5333333333333333,173.9,-2559.0,31752.0,8.266666666666666,0.2640449438202247,2.2,1.6,108.92
2016-04,0.6,158.5,-5031.666666666666,31679.0,7.8,0.2612359550561798,2.2,1.3,109.32
2016-05,0.5333333333333333,156.1,-7504.333333333333,31681.666666666668,7.566666666666666,0.25842696629213485,2.2,1.4,110.6
2016-06,0.4666666666666667,157.2,-9977.0,31684.333333333332,7.333333333333333,0.2556179775280899,2.1,1.6,111.65
2016-07,0.4,156.7,-8911.666666666666,31687.0,7.1,0.25280898876404495,2.1,1.9,112.83
2016-08,0.5,154.3,-7846.333333333334,31766.0,6.5,0.25,2.1,1.8,112.84
2016-09,0.6,154.2,-6781.0,31845.0,5.8999999999999995,0.26666666666666666,2.1,2.0,112.67
2016-10,0.7,154.6,-7499.333333333333,31924.0,5.3,0.2833333333333333,2.1,2.0,112.29
2016-11,0.6666666666666666,154.6,-8217.666666666666,32023.333333333332,5.1,0.3,2.1,2.2,112.82
2016-12,0.6333333333333333,158.7,-8936.0,32122.666666666668,4.9,0.31666666666666665,2.1,2.5,113.03
2017-01,0.6,158.6,-8759.333333333334,32222.0,4.7,0.3333333333333333,2.1,2.6,112.89
2017-02,0.5,163.7,-8582.666666666666,31930.0,5.1000000000000005,0.35,2.2,3.2,113.13
2017-03,0.4,178.3,-8406.0,31638.0,5.5,0.3666666666666667,2.2,3.1,112.89
2017-04,0.3,160.5,-8382.333333333334,31346.0,5.9,0.3833333333333333,2.3,3.5,114.67
2017-05,0.3333333333333333,159.3,-8358.666666666666,31671.333333333332,5.9,0.4,2.2,3.7,115.36
2017-06,0.3666666666666667,161.7,-8335.0,31996.666666666668,5.9,0.41666666666666663,2.2,3.5,116.35
2017-07,0.4,159.3,-7817.0,32322.0,5.9,0.43333333333333335,2.2,3.6,117.86
2017-08,0.4,158.0,-7299.0,32544.0,5.833333333333334,0.45,2.2,3.9,118.4
2017-09,0.4,158.7,-6781.0,32766.0,5.766666666666667,0.4666666666666667,2.2,3.9,117.95
2017-10,0.4,158.4,-7569.333333333333,32988.0,5.7,0.48333333333333334,2.2,4.0,118.06
2017-11,0.33333333333333337,158.4,-8357.666666666666,32927.0,5.666666666666667,0.5,2.2,3.9,117.72
2017-12,0.2666666666666667,163.8,-9146.0,32866.0,5.633333333333333,0.5277777777777778,2.2,4.1,118.18
2018-01,0.2,163.0,-8803.333333333334,32805.0,5.6,0.5555555555555556,2.2,4.0,117.77
2018-02,0.3,167.5,-8460.666666666666,32783.666666666664,5.7,0.5833333333333334,2.4,3.6,118.08
2018-03,0.4,182.9,-8118.0,32762.333333333332,5.8,0.6111111111111112,2.4,3.3,117.36
2018-04,0.5,164.7,-7872.333333333333,32741.0,5.9,0.6388888888888888,2.5,3.4,118.49
2018-05,0.5333333333333333,163.3,-7626.666666666667,32780.333333333336,6.0,0.6666666666666666,2.4,3.3,118.97
2018-06,0.5666666666666667,165.1,-7381.0,32819.666666666664,6.1000000000000005,0.6944444444444444,2.4,3.4,119.77
2018-07,0.6,164.5,-7150.666666666667,32859.0,6.2,0.7222222222222222,2.4,3.2,121.25
2018-08,0.5,163.5,-6920.333333333333,33334.333333333336,6.5,0.75,2.5,3.5,121.63
2018-09,0.4,163.2,-6690.0,33809.666666666664,6.8,0.7157894736842105,2.5,3.3,121.39
2018-10,0.3,165.2,-7263.666666666667,34285.0,7.1,0.6815789473684211,2.5,3.3,121.27
2018-11,0.39999999999999997,163.7,-7837.333333333333,34621.666666666664,6.8,0.6473684210526316,2.6,3.2,120.75
2018-12,0.5,169.2,-8411.0,34958.333333333336,6.5,0.6131578947368421,2.6,2.7,120.49
2019-01,0.6,169.6,-8362.0,35295.0,6.2,0.5789473684210527,2.7,2.5,119.75
2019-02,0.43333333333333335,172.9,-8313.0,35695.0,6.4,0.5447368421052632,2.8,2.5,119.44
2019-03,0.26666666666666666,187.8,-8264.0,36095.0,6.6,0.5105263157894737,2.9,2.4,119.11
2019-04,0.1,170.7,-7900.0,36495.0,6.8,0.4763157894736842,2.9,3.0,119.97
2019-05,0.23333333333333334,169.9,-7536.0,36291.333333333336,6.633333333333333,0.4421052631578947,2.9,3.0,120.14
2019-06,0.3666666666666667,171.4,-7172.0,36087.666666666664,6.466666666666667,0.40789473684210525,3.0,2.9,120.66
2019-07,0.5,170.9,-6320.333333333333,35884.0,6.3,0.3736842105263158,3.0,2.8,122.0
2019-08,0.33333333333333337,168.4,-5468.666666666667,35501.0,6.766666666666667,0.33947368421052626,3.1,2.6,122.4
2019-09,0.16666666666666669,169.7,-4617.0,35118.0,7.233333333333333,0.3052631578947368,3.1,2.4,122.49
2019-10,0.0,169.3,-4638.0,34735.0,7.7,0.2710526315789473,3.1,2.1,122.16
2019-11,-0.9,169.2,-4659.0,33744.666666666664,7.366666666666667,0.23684210526315785,3.2,2.2,121.73
2019-12,-1.8,173.7,-4680.0,32754.333333333332,7.033333333333333,0.20263157894736838,3.2,2.2,121.57
2020-01,-2.7,175.4,-5108.333333333333,31764.0,6.7,0.16842105263157892,3.0,2.7,121.65
2020-02,-8.333333333333334,177.0,-5536.666666666667,29802.666666666668,12.266666666666666,0.13421052631578945,3.1,2.5,120.95
2020-03,-13.966666666666669,189.6,-5965.0,27841.333333333332,17.833333333333332,0.1,3.2,2.6,122.04
2020-04,-19.6,168.9,-7244.0,25880.0,23.4,0.10714285714285715,5.3,1.5,120.8
2020-05,-7.2666666666666675,167.8,-8523.0,30226.666666666668,19.599999999999998,0.1142857142857143,6.6,1.0,121.42
2020-06,5.066666666666666,168.7,-9802.0,34573.333333333336,15.8,0.12142857142857144,6.4,1.1,123.1
2020-07,17.4,170.5,-8682.333333333334,38920.0,12.0,0.1285714285714286,6.6,1.6,124.14
2020-08,11.966666666666665,171.8,-7562.666666666666,37877.666666666664,12.566666666666666,0.13571428571428573,6.7,0.5,125.35
2020-09,6.533333333333333,174.1,-6443.0,36835.333333333336,13.133333333333333,0.14285714285714285,6.6,1.1,126.68
2020-10,1.1,175.9,-4483.666666666667,35793.0,13.7,0.15,6.4,1.3,127.75
2020-11,0.2666666666666667,177.9,-2524.3333333333335,34516.0,15.266666666666666,0.15714285714285714,6.5,0.9,129.06
2020-12,-0.5666666666666667,183.5,-565.0,33239.0,16.833333333333332,0.16428571428571428,6.4,1.2,130.06
2021-01,-1.4,183.1,1229.0,31962.0,18.4,0.17142857142857143,6.4,1.4,130.96
2021-02,0.9000000000000004,184.5,3023.0,34056.333333333336,16.166666666666664,0.17857142857142858,6.6,1.4,130.9
2021-03,3.2000000000000006,197.9,4817.0,36150.666666666664,13.933333333333334,0.18571428571428572,6.6,1.5,133.05
2021-04,5.5,184.0,4897.333333333333,38245.0,11.7,0.19285714285714287,6.5,2.9,131.45
